State FIPS,AREA TYPE,AREA NAME,YEAR,MONTH,SEASONALLY ADJUSTED,LABORFORCE,EMPLOYMENT,UNEMPLOYMENT,UNEMPLOYMENT RATE,LABFORCE_PART RATE
19,County,Montgomery County,2004,September,0,5620,5390,230,4.1,
19,County,Montgomery County,2004,August,0,5730,5510,220,3.8,
19,County,Montgomery County,2004,July,0,5770,5500,270,4.6,
19,County,Montgomery County,2004,June,0,5750,5480,270,4.7,
19,County,Montgomery County,2004,May,0,5580,5340,240,4.2,
19,County,Montgomery County,2004,April,0,5560,5340,220,4,
19,County,Montgomery County,2004,March,0,5560,5320,240,4.4,
19,County,Montgomery County,2004,February,0,5570,5330,240,4.3,
19,County,Montgomery County,2004,January,0,5630,5380,260,4.6,
19,County,Montgomery County,2003,December,0,5660,5410,250,4.4,
19,County,Montgomery County,2003,November,0,5670,5420,250,4.4,
19,County,Montgomery County,2003,October,0,5690,5450,230,4.1,
19,County,Montgomery County,2003,September,0,5670,5420,250,4.4,
19,County,Montgomery County,2003,August,0,5760,5500,250,4.4,
19,County,Montgomery County,2003,July,0,5770,5510,270,4.6,
19,County,Montgomery County,2003,June,0,5730,5410,330,5.7,
19,County,Montgomery County,2003,May,0,5620,5330,290,5.2,
19,County,Montgomery County,2003,April,0,5640,5350,290,5.1,
19,County,Montgomery County,2003,March,0,5620,5310,300,5.4,
19,County,Montgomery County,2003,February,0,5660,5320,340,6,
19,County,Montgomery County,2003,January,0,5710,5380,330,5.7,
19,County,Montgomery County,2002,December,0,5710,5430,280,4.9,
19,County,Montgomery County,2002,November,0,5650,5370,290,5.1,
19,County,Montgomery County,2002,October,0,5700,5460,240,4.2,
19,County,Montgomery County,2002,September,0,5710,5470,240,4.2,
19,County,Montgomery County,2002,August,0,5790,5530,260,4.5,
19,County,Montgomery County,2002,July,0,5860,5570,280,4.8,
19,County,Montgomery County,2002,June,0,5790,5430,350,6.1,
19,County,Montgomery County,2002,May,0,5660,5340,320,5.7,
19,County,Montgomery County,2002,April,0,5830,5460,360,6.2,
19,County,Montgomery County,2002,March,0,5760,5380,390,6.7,
19,County,Montgomery County,2002,February,0,5890,5530,360,6.1,
19,County,Montgomery County,2002,January,0,5950,5610,340,5.7,
19,County,Montgomery County,2001,December,0,5950,5670,280,4.7,
19,County,Montgomery County,2001,November,0,5900,5640,260,4.4,
19,County,Montgomery County,2001,October,0,6030,5800,220,3.7,
19,County,Montgomery County,2001,September,0,6050,5820,230,3.7,
19,County,Montgomery County,2001,August,0,6170,5880,290,4.7,
19,County,Montgomery County,2001,July,0,6140,5850,290,4.7,
19,County,Montgomery County,2001,June,0,6090,5800,300,4.9,
19,County,Montgomery County,2001,May,0,6050,5750,300,5,
19,County,Montgomery County,2001,April,0,6120,5810,310,5.1,
19,County,Montgomery County,2001,March,0,6160,5840,320,5.2,
19,County,Montgomery County,2001,February,0,6210,5910,300,4.8,
19,County,Montgomery County,2001,January,0,6190,5880,310,5,
19,County,Montgomery County,2000,December,0,6100,5880,210,3.5,
19,County,Montgomery County,2000,November,0,6030,5850,180,2.9,
19,County,Montgomery County,2000,October,0,6000,5830,170,2.8,
19,County,Montgomery County,2000,September,0,5960,5790,170,2.8,
19,County,Montgomery County,2000,August,0,6090,5910,180,2.9,
19,County,Montgomery County,2000,July,0,6280,6020,260,4.1,
19,County,Montgomery County,2000,June,0,6060,5870,190,3.1,
19,County,Montgomery County,2000,May,0,5940,5760,180,3,
19,County,Montgomery County,2000,April,0,5870,5680,180,3.1,
19,County,Montgomery County,2000,March,0,5900,5700,200,3.4,
19,County,Montgomery County,2000,February,0,5920,5700,220,3.7,
19,County,Montgomery County,2000,January,0,5950,5700,240,4.1,
19,County,Muscatine County,2022,July,0,21070,20470,600,2.9,
19,County,Muscatine County,2022,June,0,21060,20460,600,2.9,
19,County,Muscatine County,2022,May,0,20590,20070,520,2.5,
19,County,Muscatine County,2022,April,0,20540,20040,500,2.4,
19,County,Muscatine County,2022,March,0,20570,19820,750,3.7,
19,County,Muscatine County,2022,February,0,20820,19990,830,4,
19,County,Muscatine County,2022,January,0,20690,19690,1010,4.9,
19,County,Muscatine County,2021,December,0,20520,19700,820,4,
19,County,Muscatine County,2021,November,0,20440,19730,700,3.4,
19,County,Muscatine County,2021,October,0,20650,19890,760,3.7,
19,County,Muscatine County,2021,September,0,20740,19950,790,3.8,
19,County,Muscatine County,2021,August,0,20930,20010,920,4.4,
19,County,Muscatine County,2021,July,0,21440,20510,930,4.3,
19,County,Muscatine County,2021,June,0,21130,20090,1050,5,
19,County,Muscatine County,2021,May,0,20640,19670,970,4.7,
19,County,Muscatine County,2021,April,0,20890,19820,1070,5.1,
19,County,Muscatine County,2021,March,0,21030,19950,1080,5.1,
19,County,Muscatine County,2021,February,0,21030,19780,1250,5.9,
19,County,Muscatine County,2021,January,0,21010,19590,1420,6.8,
19,County,Muscatine County,2020,December,0,20920,19800,1120,5.4,
19,County,Muscatine County,2020,November,0,20980,19990,990,4.7,
19,County,Muscatine County,2020,October,0,20940,20110,840,4,
19,County,Muscatine County,2020,September,0,21060,20090,970,4.6,
19,County,Muscatine County,2020,August,0,21100,20060,1040,4.9,
19,County,Muscatine County,2020,July,0,21290,20070,1230,5.8,
19,County,Muscatine County,2020,June,0,21110,19480,1640,7.7,
19,County,Muscatine County,2020,May,0,22070,19590,2480,11.3,
19,County,Muscatine County,2020,April,0,21790,19370,2420,11.1,
19,County,Muscatine County,2020,March,0,21820,21070,750,3.4,
19,County,Muscatine County,2020,February,0,22200,21540,660,3,
19,County,Muscatine County,2020,January,0,22140,21430,710,3.2,
19,County,Muscatine County,2019,December,0,21980,21370,610,2.8,
19,County,Muscatine County,2019,November,0,22150,21640,510,2.3,
19,County,Muscatine County,2019,October,0,22300,21800,500,2.2,
19,County,Muscatine County,2019,September,0,22430,21930,500,2.2,
19,County,Muscatine County,2019,August,0,22540,21960,580,2.6,
19,County,Muscatine County,2019,July,0,22910,22310,610,2.6,
19,County,Muscatine County,2019,June,0,22690,22070,620,2.7,
19,County,Muscatine County,2019,May,0,22090,21550,540,2.4,
19,County,Muscatine County,2019,April,0,22170,21610,560,2.5,
19,County,Muscatine County,2019,March,0,22130,21400,730,3.3,
19,County,Muscatine County,2019,February,0,22060,21350,710,3.2,
19,County,Muscatine County,2019,January,0,21820,21020,810,3.7,
19,County,Muscatine County,2018,December,0,21790,21190,600,2.7,
19,County,Muscatine County,2018,November,0,21720,21260,460,2.1,
19,County,Muscatine County,2018,October,0,21860,21410,450,2.1,
19,County,Muscatine County,2018,September,0,21900,21410,490,2.2,
19,County,Muscatine County,2018,August,0,22020,21470,550,2.5,
19,County,Muscatine County,2018,July,0,22440,21900,550,2.4,
19,County,Muscatine County,2018,June,0,22570,21970,600,2.6,
19,County,Muscatine County,2018,May,0,22110,21580,540,2.4,
19,County,Muscatine County,2018,April,0,22150,21570,580,2.6,
19,County,Muscatine County,2018,March,0,22270,21550,720,3.2,
19,County,Muscatine County,2018,February,0,22170,21450,720,3.3,
19,County,Muscatine County,2018,January,0,21990,21220,780,3.5,
19,County,Muscatine County,2017,December,0,21670,21040,630,2.9,
19,County,Muscatine County,2017,November,0,21880,21330,550,2.5,
19,County,Muscatine County,2017,October,0,21900,21390,510,2.3,
19,County,Muscatine County,2017,September,0,22080,21470,610,2.8,
19,County,Muscatine County,2017,August,0,22170,21470,710,3.2,
19,County,Muscatine County,2017,July,0,22430,21720,710,3.2,
19,County,Muscatine County,2017,June,0,22450,21700,750,3.3,
19,County,Muscatine County,2017,May,0,21840,21160,680,3.1,
19,County,Muscatine County,2017,April,0,22030,21320,710,3.2,
19,County,Muscatine County,2017,March,0,22160,21340,820,3.7,
19,County,Muscatine County,2017,February,0,22250,21360,890,4,
19,County,Muscatine County,2017,January,0,22090,21120,980,4.4,
19,County,Muscatine County,2016,December,0,21990,21220,770,3.5,
19,County,Muscatine County,2016,November,0,22290,21610,670,3,
19,County,Muscatine County,2016,October,0,22430,21700,720,3.2,
19,County,Muscatine County,2016,September,0,22570,21810,770,3.4,
19,County,Muscatine County,2016,August,0,22750,21920,830,3.7,
19,County,Muscatine County,2016,July,0,23150,22300,850,3.7,
19,County,Muscatine County,2016,June,0,22880,21980,900,3.9,
19,County,Muscatine County,2016,May,0,22350,21550,790,3.6,
19,County,Muscatine County,2016,April,0,22490,21640,850,3.8,
19,County,Muscatine County,2016,March,0,22650,21650,1000,4.4,
19,County,Muscatine County,2016,February,0,22530,21490,1040,4.6,
19,County,Muscatine County,2016,January,0,22520,21510,1010,4.5,
19,County,Muscatine County,2015,December,0,22190,21310,880,4,
19,County,Muscatine County,2015,November,0,22120,21340,780,3.5,
19,County,Muscatine County,2015,October,0,22080,21320,760,3.4,
19,County,Muscatine County,2015,September,0,21990,21250,750,3.4,
19,County,Muscatine County,2015,August,0,22270,21480,790,3.5,
19,County,Muscatine County,2015,July,0,22820,21970,850,3.7,
19,County,Muscatine County,2015,June,0,22670,21840,840,3.7,
19,County,Muscatine County,2015,May,0,22200,21370,820,3.7,
19,County,Muscatine County,2015,April,0,22100,21300,800,3.6,
19,County,Muscatine County,2015,March,0,22060,21120,940,4.3,
19,County,Muscatine County,2015,February,0,21970,21020,960,4.4,
19,County,Muscatine County,2015,January,0,22110,21070,1050,4.7,
19,County,Muscatine County,2014,December,0,21960,21070,890,4,
19,County,Muscatine County,2014,November,0,22030,21210,820,3.7,
19,County,Muscatine County,2014,October,0,22130,21310,820,3.7,
19,County,Muscatine County,2014,September,0,21980,21100,880,4,
19,County,Muscatine County,2014,August,0,22320,21370,950,4.3,
19,County,Muscatine County,2014,July,0,22760,21710,1060,4.6,
19,County,Muscatine County,2014,June,0,22550,21480,1070,4.7,
19,County,Muscatine County,2014,May,0,22170,21170,1000,4.5,
19,County,Muscatine County,2014,April,0,22010,21080,930,4.2,
19,County,Muscatine County,2014,March,0,22030,20810,1220,5.5,
19,County,Muscatine County,2014,February,0,21740,20560,1180,5.4,
19,County,Muscatine County,2014,January,0,21730,20520,1210,5.5,
19,County,Muscatine County,2013,December,0,21550,20490,1060,4.9,
19,County,Muscatine County,2013,November,0,21710,20760,950,4.4,
19,County,Muscatine County,2013,October,0,21650,20660,990,4.6,
19,County,Muscatine County,2013,September,0,21740,20720,1020,4.7,
19,County,Muscatine County,2013,August,0,22240,21160,1090,4.9,
19,County,Muscatine County,2013,July,0,22460,21310,1140,5.1,
19,County,Muscatine County,2013,June,0,22120,20940,1180,5.3,
19,County,Muscatine County,2013,May,0,21600,20500,1090,5.1,
19,County,Muscatine County,2013,April,0,21500,20390,1110,5.2,
19,County,Muscatine County,2013,March,0,21310,20070,1240,5.8,
19,County,Muscatine County,2013,February,0,21410,20100,1320,6.1,
19,County,Muscatine County,2013,January,0,21430,20010,1420,6.6,
19,County,Muscatine County,2012,December,0,21160,19940,1220,5.8,
19,County,Muscatine County,2012,November,0,21110,20010,1100,5.2,
19,County,Muscatine County,2012,October,0,21270,20170,1100,5.2,
19,County,Muscatine County,2012,September,0,21140,20050,1090,5.1,
19,County,Muscatine County,2012,August,0,21490,20300,1200,5.6,
19,County,Muscatine County,2012,July,0,21790,20540,1250,5.7,
19,County,Muscatine County,2012,June,0,21810,20570,1240,5.7,
19,County,Muscatine County,2012,May,0,21300,20120,1180,5.6,
19,County,Muscatine County,2012,April,0,21170,19990,1180,5.6,
19,County,Muscatine County,2012,March,0,21240,19900,1340,6.3,
19,County,Muscatine County,2012,February,0,21240,19820,1410,6.6,
19,County,Muscatine County,2012,January,0,21220,19790,1440,6.8,
19,County,Muscatine County,2011,December,0,21040,19670,1370,6.5,
19,County,Muscatine County,2011,November,0,21180,19910,1270,6,
19,County,Muscatine County,2011,October,0,21230,19950,1280,6,
19,County,Muscatine County,2011,September,0,21620,20300,1320,6.1,
19,County,Muscatine County,2011,August,0,21760,20380,1380,6.3,
19,County,Muscatine County,2011,July,0,22250,20900,1350,6.1,
19,County,Muscatine County,2011,June,0,21610,20150,1450,6.7,
19,County,Muscatine County,2011,May,0,21310,19910,1400,6.6,
19,County,Muscatine County,2011,April,0,21410,20000,1420,6.6,
19,County,Muscatine County,2011,March,0,21490,19880,1610,7.5,
19,County,Muscatine County,2011,February,0,21600,19910,1690,7.8,
19,County,Muscatine County,2011,January,0,21650,19860,1800,8.3,
19,County,Muscatine County,2010,December,0,21570,19960,1610,7.5,
19,County,Muscatine County,2010,November,0,21630,20110,1530,7,
19,County,Muscatine County,2010,October,0,21710,20200,1510,6.9,
19,County,Muscatine County,2010,September,0,21680,20140,1540,7.1,
19,County,Muscatine County,2010,August,0,21860,20230,1630,7.5,
19,County,Muscatine County,2010,July,0,22370,20710,1660,7.4,
19,County,Muscatine County,2010,June,0,21950,20320,1630,7.4,
19,County,Muscatine County,2010,May,0,21640,20010,1630,7.5,
19,County,Muscatine County,2010,April,0,21780,19970,1810,8.3,
19,County,Muscatine County,2010,March,0,21570,19500,2070,9.6,
19,County,Muscatine County,2010,February,0,21950,19360,2590,11.8,
19,County,Muscatine County,2010,January,0,21610,19490,2120,9.8,
19,County,Muscatine County,2009,December,0,23090,21160,1930,8.4,
19,County,Muscatine County,2009,November,0,23380,21520,1860,8,
19,County,Muscatine County,2009,October,0,23430,21520,1900,8.1,
19,County,Muscatine County,2009,September,0,23540,21620,1930,8.2,
19,County,Muscatine County,2009,August,0,23490,21600,1900,8.1,
19,County,Muscatine County,2009,July,0,24060,22040,2020,8.4,
19,County,Muscatine County,2009,June,0,23930,21750,2180,9.1,
19,County,Muscatine County,2009,May,0,23740,21620,2120,8.9,
19,County,Muscatine County,2009,April,0,23990,21630,2350,9.8,
19,County,Muscatine County,2009,March,0,23970,21690,2280,9.5,
19,County,Muscatine County,2009,February,0,24050,21870,2180,9.1,
19,County,Muscatine County,2009,January,0,24100,22000,2090,8.7,
19,County,Muscatine County,2008,December,0,23700,22180,1520,6.4,
19,County,Muscatine County,2008,November,0,23770,22460,1300,5.5,
19,County,Muscatine County,2008,October,0,23950,22770,1180,4.9,
19,County,Muscatine County,2008,September,0,24160,22980,1180,4.9,
19,County,Muscatine County,2008,August,0,24100,23160,940,3.9,
19,County,Muscatine County,2008,July,0,24310,23390,920,3.8,
19,County,Muscatine County,2008,June,0,24130,23210,920,3.8,
19,County,Muscatine County,2008,May,0,23840,23010,830,3.5,
19,County,Muscatine County,2008,April,0,23840,23010,830,3.5,
19,County,Muscatine County,2008,March,0,23990,23070,930,3.9,
19,County,Muscatine County,2008,February,0,23990,23010,980,4.1,
19,County,Muscatine County,2008,January,0,23900,22930,980,4.1,
19,County,Muscatine County,2007,December,0,23760,22950,820,3.4,
19,County,Muscatine County,2007,November,0,24130,23460,670,2.8,
19,County,Muscatine County,2007,October,0,24000,23310,700,2.9,
19,County,Muscatine County,2007,September,0,24040,23290,750,3.1,
19,County,Muscatine County,2007,August,0,23980,23220,760,3.2,
19,County,Muscatine County,2007,July,0,24310,23530,780,3.2,
19,County,Muscatine County,2007,June,0,24160,23310,850,3.5,
19,County,Muscatine County,2007,May,0,23770,23010,760,3.2,
19,County,Muscatine County,2007,April,0,23760,22940,820,3.4,
19,County,Muscatine County,2007,March,0,24020,23160,860,3.6,
19,County,Muscatine County,2007,February,0,24120,23180,940,3.9,
19,County,Muscatine County,2007,January,0,24160,23100,1060,4.4,
19,County,Muscatine County,2006,December,0,24340,23520,830,3.4,
19,County,Muscatine County,2006,November,0,24160,23460,700,2.9,
19,County,Muscatine County,2006,October,0,24130,23470,660,2.7,
19,County,Muscatine County,2006,September,0,24170,23460,710,3,
19,County,Muscatine County,2006,August,0,24270,23550,720,3,
19,County,Muscatine County,2006,July,0,24470,23710,760,3.1,
19,County,Muscatine County,2006,June,0,24430,23650,790,3.2,
19,County,Muscatine County,2006,May,0,23830,23150,680,2.9,
19,County,Muscatine County,2006,April,0,23620,22920,700,3,
19,County,Muscatine County,2006,March,0,23630,22850,790,3.3,
19,County,Muscatine County,2006,February,0,23630,22720,910,3.9,
19,County,Muscatine County,2006,January,0,23650,22710,940,4,
19,County,Muscatine County,2005,December,0,23670,22720,950,4,
19,County,Muscatine County,2005,November,0,23580,22700,880,3.7,
19,County,Muscatine County,2005,October,0,23590,22760,830,3.5,
19,County,Muscatine County,2005,September,0,23690,22830,860,3.6,
19,County,Muscatine County,2005,August,0,23660,22870,790,3.3,
19,County,Muscatine County,2005,July,0,23700,22860,840,3.5,
19,County,Muscatine County,2005,June,0,23610,22710,910,3.8,
19,County,Muscatine County,2005,May,0,23110,22250,860,3.7,
19,County,Muscatine County,2005,April,0,23060,22210,850,3.7,
19,County,Muscatine County,2005,March,0,23010,22020,990,4.3,
19,County,Muscatine County,2005,February,0,22910,21820,1080,4.7,
19,County,Muscatine County,2005,January,0,22800,21700,1090,4.8,
19,County,Muscatine County,2004,December,0,22560,21630,940,4.1,
19,County,Muscatine County,2004,November,0,22580,21670,910,4,
19,County,Muscatine County,2004,October,0,22700,21840,860,3.8,
19,County,Muscatine County,2004,September,0,22760,21860,910,4,
19,County,Muscatine County,2004,August,0,22970,22060,910,4,
19,County,Muscatine County,2004,July,0,23190,22280,920,3.9,
19,County,Muscatine County,2004,June,0,22930,21940,1000,4.3,
19,County,Muscatine County,2004,May,0,22490,21600,890,3.9,
19,County,Muscatine County,2004,April,0,22540,21610,930,4.1,
19,County,Muscatine County,2004,March,0,22370,21340,1030,4.6,
19,County,Muscatine County,2004,February,0,22460,21450,1010,4.5,
19,County,Muscatine County,2004,January,0,22470,21390,1080,4.8,
19,County,Muscatine County,2003,December,0,22400,21510,890,4,
19,County,Muscatine County,2003,November,0,22480,21660,810,3.6,
19,County,Muscatine County,2003,October,0,22570,21720,850,3.8,
19,County,Muscatine County,2003,September,0,22390,21480,920,4.1,
19,County,Muscatine County,2003,August,0,22260,21320,940,4.2,
19,County,Muscatine County,2003,July,0,22380,21450,920,4.1,
19,County,Muscatine County,2003,June,0,22700,21700,1000,4.4,
19,County,Muscatine County,2003,May,0,22180,21290,890,4,
19,County,Muscatine County,2003,April,0,22310,21350,950,4.3,
19,County,Muscatine County,2003,March,0,22350,21280,1070,4.8,
19,County,Muscatine County,2003,February,0,22440,21360,1080,4.8,
